Channel Name,Channel Type,Rx Frequency,Tx Frequency,Color Code,Timeslot,Contact,Rx Group,Scanlist,RX CTCSS,TX CTCSS,Squelch,Power,Bandwidth,Rx Only,Auto Scan,Tx Admit,TOT,TOT Rekey,Tx Signaling,Rx Signaling,Privacy Group,Emergency System,Unknown3,Unknown5,Unknown13,Unknown14,Uknown15,Unknown30,Unknown31
'4RBT TG123 UA,Digital,438.71250,431.71250, 1,1,TG123 UA Eng 2,TG123,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG133 USA,Digital,438.71250,431.71250, 1,1,TG133 DMR+USA,TG133,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG143 UK,Digital,438.71250,431.71250, 1,1,TG143 DMR+UK,TG143,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG153 SthPc,Digital,438.71250,431.71250, 1,1,TG153 DMR+Sth P,TG153,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG505 AU,Digital,438.71250,431.71250, 1,2,TG:505 VK,TG505,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG3801 ACT,Digital,438.71250,431.71250, 1,2,TG3801 ACT,TG3801,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG3802 NSW,Digital,438.71250,431.71250, 1,2,TG3802 NSW,TG3802,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG3803 Vic,Digital,438.71250,431.71250, 1,2,TG3803 Vic,TG3803,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RBT TG3804 Qld,Digital,438.71250,431.71250, 1,2,TG3804 Qld,TG3804,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG 3805 SA,Digital,438.71250,431.71250, 1,2,TG3805 SA,TG3805,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RBT TG3806 WA,Digital,438.71250,431.71250, 1,2,TG3806 WA,TG3806,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RBT TG3807 Tas,Digital,438.71250,431.71250, 1,2,TG3807 TAS,TG3807,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RBX TG1 WW CALL,Digital,438.83750,431.83750, 1,1,TG1 WW,TG1,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG8 QLD S1,Digital,438.83750,431.83750, 1,1,TG8 StateLnkd,TG8,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG9 S1 LOC,Digital,438.83750,431.83750, 1,1,TG9 Local,TG9,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG13 WWE,Digital,438.83750,431.83750, 1,1,TG13 WWE,TG13,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG113 UA,Digital,438.83750,431.83750, 1,1,TG113 UA Eng 1,TG113,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG123 UA,Digital,438.83750,431.83750, 1,1,TG123 UA Eng 2,TG123,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG153 SthPc,Digital,438.83750,431.83750, 1,1,TG153 DMR+Sth P,TG153,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'4RBX TG505 AU,Digital,438.83750,431.83750, 1,2,TG:505 VK,TG505,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG3801 ACT,Digital,438.83750,431.83750, 1,2,TG3801 ACT,TG3801,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG3802 NSW,Digital,438.83750,431.83750, 1,2,TG3802 NSW,TG3802,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG3803 Vic,Digital,438.83750,431.83750, 1,2,TG3803 Vic,TG3803,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG3804 Qld,Digital,438.83750,431.83750, 1,2,TG3804 Qld,TG3804,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG3805 SA,Digital,438.83750,431.83750, 1,2,TG3805 SA,TG3805,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG3806 WA,Digital,438.83750,431.83750, 1,2,TG3806 WA,TG3806,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBX TG3807 Tas,Digital,438.83750,431.83750, 1,2,TG3807 TAS,TG3807,VK4RBX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RCN DMR+ TG8,Digital,438.32500,432.92500, 1,2,TG8 StateLnkd,TG8,'4RCN BM,None,None,Normal,High,12.5KHz,Yes,Yes, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RCN bm505001 Lc,Digital,438.32500,432.92500, 1,2,bm505001 Local,bm505001,'4RCN BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RCN bm505 AU,Digital,438.32500,432.92500, 1,2,TG:505 VK,TG505,'4RCN BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RCN bm5050 XRF,Digital,438.32500,432.92500, 1,2,bm5050 AU,bm5050 XLS350,'4RCN BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RCN bm5052 NSW,Digital,438.32500,432.92500, 1,2,bm5052 NSW,bm5052,'4RCN BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RCN bm5054 QLD,Digital,438.32500,432.92500, 1,2,bm5054 QLD,bm5054,'4RCN BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RCN bm95 AU/NZ,Digital,438.32500,432.92500, 1,2,bm95 AU/NZ,bm95,'4RCN BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RCN bm50599 YSF,Digital,438.32500,432.92500, 1,2,bm50599 YSF-NXDS,bm50599,'4RCN BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RCN bm91 WW,Digital,438.32500,432.92500, 1,2,bm91 WW,bm91,'4RCN BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG1 WW CALL,Digital,438.02500,431.02500, 1,1,TG1 WW,TG1,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG8 QLD S1,Digital,438.02500,431.02500, 1,1,TG8 StateLnkd,TG8,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG9 S1 LOC,Digital,438.02500,431.02500, 1,1,TG9 Local,TG9,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG13 WW,Digital,438.02500,431.02500, 1,1,TG13 WWE,TG13,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG113 UA,Digital,438.02500,431.02500, 1,1,TG113 UA Eng 1,TG113,VK4RDU,None,None,Tight,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG123 UA,Digital,438.02500,431.02500, 1,1,TG123 UA Eng 2,TG123,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG153 SthPc,Digital,438.02500,431.02500, 1,1,TG153 DMR+Sth P,TG153,VK4RDU,None,None,Normal,Low,12.5KHz,No,No, 5, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RDU TG505 AU,Digital,438.02500,431.02500, 1,2,TG:505 VK,TG505,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG3801 ACT,Digital,438.02500,431.02500, 1,2,TG3801 ACT,TG3801,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG3802 NSW,Digital,438.02500,431.02500, 1,2,TG3802 NSW,TG3802,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG3803 Vic,Digital,438.02500,431.02500, 1,2,TG3803 Vic,TG3803,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG3804 Qld,Digital,438.02500,431.02500, 1,2,TG3804 Qld,TG3804,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG3805 SA,Digital,438.02500,431.02500, 1,2,TG3805 SA,TG3805,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG3806 WA,Digital,438.02500,431.02500, 1,2,TG3806 WA,TG3806,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RDU TG3807 Tas,Digital,438.02500,431.02500, 1,2,TG3807 TAS,TG3807,VK4RDU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG1 WW CALL,Digital,439.98750,434.98750, 1,1,TG1 WW,TG1,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG8 StatWid,Digital,439.98750,434.98750, 1,1,TG8 StateLnkd,TG8,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG9 S1 LOC,Digital,439.98750,434.98750, 1,1,TG9 Local,TG9,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG13 WWE,Digital,439.98750,434.98750, 1,1,TG13 WWE,TG13,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG113 UA,Digital,439.98750,434.98750, 1,1,TG113 UA Eng 1,TG113,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG123 UA,Digital,439.98750,434.98750, 1,1,TG123 UA Eng 2,TG123,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG153 SthPc,Digital,439.98750,434.98750, 1,1,TG153 DMR+Sth P,TG153,VK4REG,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'4REG TG505 AU,Digital,439.98750,434.98750, 1,2,TG:505 VK,TG505,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG3801 ACT,Digital,439.98750,434.98750, 1,2,TG3801 ACT,TG3801,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG3802 NSW,Digital,439.98750,434.98750, 1,2,TG3802 NSW,TG3802,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG3803 Vic,Digital,439.98750,434.98750, 1,2,TG3803 Vic,TG3803,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG3804 Qld,Digital,439.98750,434.98750, 1,2,TG3804 Qld,TG3804,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG3805 SA,Digital,439.98750,434.98750, 1,2,TG3805 SA,TG3805,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG3806 WA,Digital,439.98750,434.98750, 1,2,TG3806 WA,TG3806,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4REG TG3807 Tas,Digital,439.98750,434.98750, 1,2,TG3807 TAS,TG3807,VK4REG,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG1 WW CALL,Digital,438.81250,431.81250, 1,1,TG1 WW,TG1,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG8 QLD S1,Digital,438.81250,431.81250, 1,1,TG8 StateLnkd,TG8,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG9 S1 LOC,Digital,438.81250,431.81250, 1,1,TG9 Local,TG9,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG13 WWE,Digital,438.81250,431.81250, 1,1,TG13 WWE,TG13,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG113 UA,Digital,438.81250,431.81250, 1,1,TG113 UA Eng 1,TG113,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG123 UA,Digital,438.81250,431.81250, 1,1,TG123 UA Eng 2,TG123,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG153 SthPc,Digital,438.81250,431.81250, 1,1,TG153 DMR+Sth P,TG153,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'4RGX TG505 AU,Digital,438.81250,431.81250, 1,2,TG:505 VK,TG505,VK4RGX,None,None,Normal,Low,12.5KHz,No,No,0, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'40RGX TG3801 ACT,Digital,438.81250,431.81250, 1,2,TG3801 ACT,TG3801,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG3802 NSW,Digital,438.81250,431.81250, 1,2,TG3802 NSW,TG3802,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG3803 Vic,Digital,438.81250,431.81250, 1,2,TG3803 Vic,TG3803,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG3804 Qld,Digital,438.81250,431.81250, 1,2,TG3804 Qld,TG3804,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG3805 SA,Digital,438.81250,431.81250, 1,2,TG3805 SA,TG3805,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG3806 WA,Digital,438.81250,431.81250, 1,2,TG3806 WA,TG3806,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RGX TG3807 Tas,Digital,438.81250,431.81250, 1,2,TG3807 TAS,TG3807,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RLU TG1 WW Call,Digital,439.97500,434.97500, 1,1,TG1 WW,TG1,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG8 StatWid,Digital,439.97500,434.97500, 1,1,TG8 StateLnkd,TG8,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG9 S1 Locl,Digital,439.97500,434.97500, 1,1,TG9 Local,TG9,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG13 WWE,Digital,439.97500,434.97500, 1,1,TG13 WWE,TG13,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG113 UA,Digital,439.97500,434.97500, 1,1,TG113 UA Eng 1,TG113,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG123 UA,Digital,439.97500,434.97500, 1,1,TG123 UA Eng 2,TG123,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG133 USA,Digital,439.97500,434.97500, 1,1,TG133 DMR+USA,TG133,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG143 UK,Digital,439.97500,434.97500, 1,1,TG143 DMR+UK,TG143,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG153 SthPc,Digital,439.97500,434.97500, 1,1,TG153 DMR+Sth P,TG153,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG505 AU,Digital,439.97500,434.97500, 1,2,TG:505 VK,TG505,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG3801 ACT,Digital,439.97500,434.97500, 1,2,TG3801 ACT,TG3801,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG3802 NSW,Digital,439.97500,434.97500, 1,2,TG3802 NSW,TG3802,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG3803 Vic,Digital,439.97500,434.97500, 1,2,TG3803 Vic,TG3803,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RLU TG3804 Qld,Digital,439.97500,434.97500, 1,2,TG3804 Qld,TG3804,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RLU TG 3805 SA,Digital,439.97500,434.97500, 1,2,TG3805 SA,TG3805,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RLU TG3806 WA,Digital,439.97500,434.97500, 1,2,TG3806 WA,TG3806,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RLU TG3807 Tas,Digital,439.97500,434.97500, 1,2,TG3807 TAS,TG3807,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RMC TG1 WW CALL,Digital,438.80000,431.80000, 1,1,TG1 WW,TG1,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG8 StatWid,Digital,438.80000,431.80000, 1,1,TG8 StateLnkd,TG8,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG9 S1 Loc,Digital,438.80000,431.80000, 1,1,TG9 Local,TG9,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG13 WWE,Digital,438.80000,431.80000, 1,1,TG13 WWE,TG13,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG113 UA,Digital,438.80000,431.80000, 1,1,TG113 UA Eng 1,TG113,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG123 UA,Digital,438.80000,431.80000, 1,1,TG123 UA Eng 2,TG123,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG153 SthPc,Digital,438.80000,431.80000, 1,1,TG153 DMR+Sth P,TG153,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'4RMC TG505 AU,Digital,438.80000,431.80000, 1,2,TG:505 VK,TG505,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG3801 ACT,Digital,438.80000,431.80000, 1,2,TG3801 ACT,TG3801,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG3802 NSW,Digital,438.80000,431.80000, 1,2,TG3802 NSW,TG3802,VK4RGX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG3803 Vic,Digital,438.80000,431.80000, 1,2,TG3803 Vic,TG3803,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG3804 QLD,Digital,438.80000,431.80000, 1,2,TG3804 Qld,TG3804,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG3805 SA,Digital,438.80000,431.80000, 1,2,TG3805 SA,TG3805,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RMC TG3806 WA,Digital,438.80000,431.80000, 1,2,TG3806 WA,TG3806,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 225, 195,0, 64, 255, 255, 255
'4RMC TG3807 Tas,Digital,438.80000,431.80000, 1,2,TG3807 TAS,TG3807,VK4RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG1 WW CALL,Digital,438.88750,431.88750, 1,1,TG1 WW,TG1,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG8 QLD S1,Digital,438.88750,431.88750, 1,1,TG8 StateLnkd,TG8,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG9 S1 LOC,Digital,438.88750,431.88750, 1,1,TG9 Local,TG9,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG13 WWE,Digital,438.88750,431.88750, 1,1,TG13 WWE,TG13,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG113 UA,Digital,438.88750,431.88750, 1,1,TG113 UA Eng 1,TG113,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG123 UA,Digital,438.88750,431.88750, 1,1,TG123 UA Eng 2,TG123,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG153 SthPc,Digital,438.88750,431.88750, 1,1,TG153 DMR+Sth P,TG153,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'4RNX TG505 AU,Digital,438.88750,431.88750, 1,2,TG:505 VK,TG505,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG3801 ACT,Digital,438.88750,431.88750, 1,2,TG3801 ACT,TG3801,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG3802 NSW,Digital,438.88750,431.88750, 1,2,TG3802 NSW,TG3802,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG3803 Vic,Digital,438.88750,431.88750, 1,2,TG3803 Vic,TG3803,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
