name,mode,rx freq,tx freq,bandwidth,auto scan,squelch mode,lone worker,talk around,rx only,repeater slot,colour code,private call confirmed,data call confirmed,privacy mode,privacy key,emergency alarm ack,compressed udp data header,display ptt id,reverse burst turn off code,qt reverse,vox,gps system,admit criteria,rx rel freq,tx rel freq,tx power,scan list,contact,rx group,emergency system,tx time out,tx time out rekey delay,decode 1,decode 2,decode 3,decode 4,decode 5,decode 6,decode 7,decode 8,tx dtmf,rx dtmf,rx ctcss cdcss,tx ctcss cdcss,tx gps info,rx gps info
35. TG113 UA CHA,2,43952500,43452500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 31,    9,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
35. TG123 UA ENG,2,43952500,43452500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 31,   10,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
35. TG153 SthPac,2,43952500,43452500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 31,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
35. TG505 AU    ,2,43952500,43452500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 31,   15,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
35. TG3800 AU + ,2,43952500,43452500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 31,   17,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
35. TG3802 NSW  ,2,43952500,43452500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 31,   19,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
35. TG3803 VIC  ,2,43952500,43452500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 31,   20,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
35. TG3805 SA W ,2,43952500,43452500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 31,   22,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
35. TG3807 TAS W,2,43952500,43452500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 31,   24,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
35. TG9 REF     ,2,43952500,43452500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 31,    5,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. 3RGL Scan   ,2,43950000,43450000,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,    1,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG1 WW CALL ,2,43950000,43450000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,    2,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG5 VK Bcast,2,43950000,43450000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,    3,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG8 VIC S1  ,2,43950000,43450000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,    4,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG9 S1 LOC  ,2,43950000,43450000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,    5,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG13 WWE    ,2,43950000,43450000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,    6,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG113 UA CHA,2,43950000,43450000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,    9,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG123 UA ENG,2,43950000,43450000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,   10,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG153 SthPac,2,43950000,43450000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 27,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
36. TG505 AU    ,2,43950000,43450000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,   15,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG3800 AU + ,2,43950000,43450000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,   17,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG3802 NSW  ,2,43950000,43450000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,   19,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG3803 VIC  ,2,43950000,43450000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,   20,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG3805 SA   ,2,43950000,43450000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,   22,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG3807 TAS  ,2,43950000,43450000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,   24,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
36. TG9 REF     ,2,43950000,43450000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 27,    5,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. 3RPS Scan   ,2,43972500,43472500,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,    1,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG1 WW CALL ,2,43972500,43472500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,    2,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG5 VK Bcast,2,43972500,43472500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,    3,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG8 VIC S1  ,2,43972500,43472500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,    4,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG9 S1 LOC  ,2,43972500,43472500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,    5,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG13 WWE    ,2,43972500,43472500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,    6,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG113 UA CHA,2,43972500,43472500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,    9,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG123 UA ENG,2,43972500,43472500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,    9,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG153 SthPac,2,43972500,43472500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 30,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
37. TG505 AU    ,2,43972500,43472500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,   15,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG3800 AU + ,2,43972500,43472500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,   17,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG3802 NSW  ,2,43972500,43472500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,   19,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG3803 VIC  ,2,43972500,43472500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,   20,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG3805 SA   ,2,43972500,43472500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,   22,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG3807 Tas  ,2,43972500,43472500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,   24,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
37. TG9 ts2     ,2,43972500,43472500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 30,    5,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
38 VK3RWW Scan  ,2,43000000,43000000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,    1,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG1 WW Call  ,2,43000000,43000000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,    2,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG8 Vic S1   ,2,43000000,43000000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,    4,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG9 s1 Loc   ,2,43000000,43000000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG13 WWE     ,2,43000000,43000000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,    6,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG113 UA E1  ,2,43000000,43000000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,    9,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG123 UA E2  ,2,43000000,43000000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   10,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG133 USA+   ,2,43000000,43000000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   11,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG143 UK+    ,2,43000000,43000000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   12,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG153 SthPac+,2,43000000,43000000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG505 AU     ,2,43000000,43000000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   15,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG3800 AU+   ,2,43000000,43000000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   17,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG3801 ACT   ,2,43000000,43000000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   18,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG3802 NSW   ,2,43000000,43000000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   19,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG3803 Vic   ,2,43000000,43000000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   20,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG3804 Qld   ,2,43000000,43000000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   21,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG3805 SA    ,2,43000000,43000000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   22,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG3806 WA    ,2,43000000,43000000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   23,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG3807 Tas   ,2,43000000,43000000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,   24,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
38 TG9 ts2      ,2,43000000,43000000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 34,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm31 3AS Scan   ,2,43832500,43132500,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 37,    1,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm31 TG9 S1     ,2,43832500,43132500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 37,    5,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm31 TG505 AU   ,2,43832500,43132500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 37,   15,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm31 TG5050 AU  ,2,43832500,43132500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 37,   29,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm31 TG5052 NSW ,2,43832500,43132500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 37,   31,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm31 TG5053 VIC ,2,43832500,43132500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 37,   32,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm31 TG505001   ,2,43832500,43132500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 37,   38,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm31 YSF-BM X   ,2,43832500,43132500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 37,   37,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm31 TG9 S2     ,2,43832500,43132500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 37,    5,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm32 3IMA Scan  ,2,43877500,43377500,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,0, 38,    1,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm32 TG9 S1     ,2,43877500,43377500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 38,    5,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm32 TG505 AU   ,2,43877500,43377500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 38,   15,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm32 TG5050 AU  ,2,43877500,43377500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 38,   29,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm32 TG5052 NSW ,2,43877500,43377500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 38,   31,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm32 TG5053 VIC ,2,43877500,43377500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 38,   32,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm32 TG505001   ,2,43877500,43377500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 38,   38,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm32 YSF-BM X   ,2,43877500,43377500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 38,   37,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm32 TG9 S2     ,2,43877500,43377500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 38,    5,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm33 3SMC Scan  ,2,43825000,43285000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,    1,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG9 S1     ,2,43825000,43285000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,    5,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG91 WW    ,2,43825000,43285000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,   39,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG913 WW E ,2,43825000,43285000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,   40,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG923 EU E ,2,43825000,43285000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,   41,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG95 PacRim,2,43825000,43285000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,    0,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG505 AU   ,2,43825000,43285000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,   15,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG5050 AU  ,2,43825000,43285000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,   29,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG5051 ACT ,2,43825000,43285000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,   30,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG5052 NSW ,2,43825000,43285000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,   31,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG5053 Vic ,2,43825000,43285000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,    0,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG5054 Qld ,2,43825000,43285000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,   33,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm33 TG5055 SA  ,2,43825000,43285000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 39,   34,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 3RBA Scan  ,2,43998750,43498750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,    1,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG9 S1     ,2,43998750,43498750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,    5,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG91 WW    ,2,43998750,43498750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,   39,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG913 WW E ,2,43998750,43498750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,   40,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG923 EU A ,2,43998750,43498750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,   41,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG95 PacRim,2,43998750,43498750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,   42,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG505 AU   ,2,43998750,43498750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,   15,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG5050 AU  ,2,43998750,43498750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,   29,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG5052 NSW ,2,43998750,43498750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,   31,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG5053 Vic ,2,43998750,43498750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,   32,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG5054 Qld ,2,43998750,43498750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,   33,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG5055 SA  ,2,43998750,43498750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,   34,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm34 TG5057 Tas ,2,43998750,43498750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 36,    0,  2,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
40. 4RGX Scan   ,2,43881250,43181250,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 40,    1,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
40. TG1 WW CALL ,2,43881250,43181250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 40,    2,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
40. TG5 VK Bcast,2,43881250,43181250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 40,    3,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
40. TG8 QLD S1  ,2,43881250,43181250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 40,    4,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
40. TG9 S1 LOC  ,2,43881250,43181250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 40,    5,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
40. TG13 WWE    ,2,43881250,43181250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 40,    6,  1,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
